timestamp,log_type,message,stacktrace
81.42232,Log,{"Data":{"CurrentSceneName":"Experiment2""AntilatencyDevices":"[]"}"Options":{}"MessageType":1"OpCode":"GeneralStatus"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
83.41119,Log,{"Data":{"ActiveGraph":"None"}"Options":{}"MessageType":1"OpCode":"VisualizationInfo"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
83.78436,Log,[OVRManager] OnApplicationFocus(true),UnityEngine.Debug:Log (object).  OVRManager:OnApplicationFocus (bool) (at Assets/Oculus/VR/Scripts/OVRManager.cs:2055).  UnityEditor.HostView:OnFocus ().  
83.78436,Error,Failed to get placement code,UnityEngine.Debug:LogError (object).  Antilatency.OculusSample.AltTrackingOculus:GetPlacement () (at Assets/Antilatency/OculusSample/Scripts/AltTrackingOculus.cs:204).  Antilatency.OculusSample.AltTrackingOculus:StartTrackingAlignment () (at Assets/Antilatency/OculusSample/Scripts/AltTrackingOculus.cs:96).  Antilatency.OculusSample.AltTrackingOculus:OnFocusChanged (bool) (at Assets/Antilatency/OculusSample/Scripts/AltTrackingOculus.cs:77).  Antilatency.OculusSample.AltTrackingOculus:OnApplicationFocus (bool) (at Assets/Antilatency/OculusSample/Scripts/AltTrackingOculus.cs:84).  UnityEditor.HostView:OnFocus ().  
84.42591,Log,{"Data":{"CurrentSceneName":"Experiment2""AntilatencyDevices":"[]"}"Options":{}"MessageType":1"OpCode":"GeneralStatus"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
86.59812,Log,WebsocketGameMonitor User View Broadcasting halted. Trying again in 4 seconds.,UnityEngine.Debug:Log (object).  WebsocketGameMonitor/<BroadcastUserGameView>d__25:MoveNext () (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:341).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
86.59812,Log,WebsocketGameMonitor PosRot Broadcasting halted. Trying again in 4 seconds.,UnityEngine.Debug:Log (object).  WebsocketGameMonitor/<BroadcastUserPosAndRot>d__24:MoveNext () (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:280).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
87.42812,Log,{"Data":{"CurrentSceneName":"Experiment2""AntilatencyDevices":"[]"}"Options":{}"MessageType":1"OpCode":"GeneralStatus"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
88.4002,Log,[OVRManager] OnApplicationFocus(false),UnityEngine.Debug:Log (object).  OVRManager:OnApplicationFocus (bool) (at Assets/Oculus/VR/Scripts/OVRManager.cs:2059).  UnityEditor.HostView:OnLostFocus ().  
88.41943,Warning,Couldn't generate an appropiate WS Message from UserPerformanceMessageGen. The required scripts used to obtain data may be unavailable.,UnityEngine.Debug:LogWarning (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:509).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
88.41943,Log,{"Data":{"ActiveGraph":"None"}"Options":{}"MessageType":1"OpCode":"VisualizationInfo"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
90.43106,Log,{"Data":{"CurrentSceneName":"Experiment2""AntilatencyDevices":"[]"}"Options":{}"MessageType":1"OpCode":"GeneralStatus"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
93.41959,Log,{"Data":{"ActiveGraph":"None"}"Options":{}"MessageType":1"OpCode":"VisualizationInfo"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
93.43388,Log,{"Data":{"CurrentSceneName":"Experiment2""AntilatencyDevices":"[]"}"Options":{}"MessageType":1"OpCode":"GeneralStatus"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
95.55348,Log,[@alreylz][TrialBegin()]Trial 2 from UXF.Block starting,UnityEngine.Debug:Log (object).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:257).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
95.55348,Warning,You are unitializing an Object Pool [[@]>ExperimentNodesParent] more than once. Be careful.,UnityEngine.Debug:LogWarningFormat (stringobject[]).  ObjectPool:InitPool (UnityEngine.GameObjectuintUnityEngine.Transform) (at Assets/alreylz/Utils/ObjectPool.cs:47).  TrialManager:GenerateBlock3DElems () (at Assets/TrialManager.cs:99).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:261).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
95.55348,Log,1CmSphereDummy(Clone) - has assigned value of 1.92 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
95.55348,Log,1CmSphereDummy(Clone) - has assigned value of 1.91 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
95.55348,Log,1CmSphereDummy(Clone) - has assigned value of 1.9 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
95.55348,Log,1CmSphereDummy(Clone) - has assigned value of 1.76 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
95.55348,Log,1CmSphereDummy(Clone) - has assigned value of 1.75 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
95.55348,Log,1CmSphereDummy(Clone) - has assigned value of 1.7 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
95.55348,Log,1CmSphereDummy(Clone) - has assigned value of 1.6 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
95.55348,Log,1CmSphereDummy(Clone) - has assigned value of 1.5 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
95.55348,Warning,Experimental condition on TrialBegin SIZE_AND_AUDIO. Success True,UnityEngine.Debug:LogWarning (object).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:280).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
